187,14,2.789489,250.000000,153.000000,205.000000
187,157,3.292985,335.000000,222.000000,106.000000
187,172,3.292985,140.000000,488.000000,410.000000
187,130,1.334635,40.000000,262.000000,269.000000
187,125,1.500000,245.000000,180.000000,119.000000
187,163,2.604083,105.000000,71.000000,164.000000
187,115,1.075291,225.000000,239.000000,282.000000
187,132,1.075291,20.000000,83.000000,158.000000
188,146,2.789489,130.000000,455.000000,407.000000
188,18,2.789489,215.000000,159.000000,477.000000
188,129,3.292985,205.000000,178.000000,405.000000
188,144,1.551209,310.000000,83.000000,101.000000
188,154,1.695582,305.000000,174.000000,504.000000
188,122,2.833946,195.000000,440.000000,250.000000
188,163,1.600781,110.000000,54.000000,217.000000
188,120,1.741049,65.000000,488.000000,260.000000
188,153,1.145644,15.000000,263.000000,27.000000
189,156,2.789489,90.000000,346.000000,370.000000
189,169,2.789489,95.000000,448.000000,331.000000
189,117,3.292985,10.000000,276.000000,48.000000
189,12,3.292985,55.000000,136.000000,100.000000
189,150,1.785357,5.000000,300.000000,261.000000
189,135,2.750000,240.000000,86.000000,414.000000
189,122,1.500000,260.000000,450.000000,264.000000
189,115,1.211920,355.000000,117.000000,421.000000
189,147,1.500000,65.000000,225.000000,53.000000
1810,158,2.789489,5.000000,201.000000,265.000000
1810,155,2.709935,275.000000,55.000000,240.000000
1810,171,3.292985,210.000000,161.000000,390.000000
1810,127,1.870829,360.000000,199.000000,426.000000
1810,162,2.915476,100.000000,337.000000,20.000000
1810,166,3.292985,75.000000,485.000000,147.000000
1810,135,1.992172,185.000000,426.000000,240.000000
1810,163,3.046514,225.000000,130.000000,468.000000
1810,133,1.952562,40.000000,415.000000,335.000000
1811,138,2.789489,5.000000,254.000000,256.000000
1811,149,2.789489,185.000000,300.000000,260.000000
1811,165,3.292985,215.000000,198.000000,521.000000
1811,112,1.912132,25.000000,55.000000,151.000000
1811,152,1.145644,245.000000,99.000000,148.000000
1811,116,1.145644,25.000000,64.000000,292.000000
1811,166,3.292985,235.000000,472.000000,356.000000
1811,122,1.741049,215.000000,187.000000,453.000000
1811,132,1.785357,330.000000,209.000000,53.000000
1812,17,2.789489,5.000000,226.000000,257.000000
1812,118,2.069118,155.000000,282.000000,476.000000
1812,157,2.215006,330.000000,125.000000,65.000000
1812,134,1.741049,15.000000,325.000000,28.000000
1812,148,1.075291,220.000000,77.000000,431.000000
1812,123,2.250000,195.000000,483.000000,296.000000
1812,116,2.143304,10.000000,57.000000,141.000000
1812,135,2.143304,145.000000,419.000000,430.000000
1812,120,1.648863,200.000000,461.000000,396.000000
1813,15,2.789489,165.000000,298.000000,466.000000
1813,173,2.789489,5.000000,232.000000,255.000000
1813,18,3.292985,20.000000,146.000000,285.000000
1813,119,2.384848,250.000000,390.000000,458.000000
1813,114,3.292985,260.000000,168.000000,236.000000
1813,145,1.391941,355.000000,310.000000,37.000000
1813,123,2.143304,230.000000,79.000000,334.000000
1813,166,3.292985,305.000000,346.000000,236.000000
1813,115,1.500000,350.000000,94.000000,371.000000
1814,136,2.789489,175.000000,181.000000,378.000000
1814,164,2.789489,55.000000,449.000000,110.000000
1814,169,3.292985,120.000000,470.000000,353.000000
1814,140,3.292985,30.000000,314.000000,156.000000
1814,126,2.604083,180.000000,325.000000,514.000000
1814,161,2.915476,60.000000,238.000000,15.000000
1814,145,1.145644,165.000000,372.000000,120.000000
1814,116,1.145644,265.000000,460.000000,343.000000
1814,163,2.069118,290.000000,192.000000,318.000000
1815,142,2.789489,5.000000,284.000000,139.000000
1815,137,1.785357,120.000000,404.000000,56.000000
1815,155,3.046514,290.000000,50.000000,426.000000
1815,113,1.551209,275.000000,390.000000,426.000000
1815,19,3.292985,145.000000,202.000000,192.000000
1815,167,3.292985,150.000000,208.000000,135.000000
1815,161,1.334635,45.000000,484.000000,185.000000
1815,123,1.274755,60.000000,140.000000,53.000000
1815,122,1.274755,175.000000,241.000000,93.000000
1816,16,2.789489,145.000000,450.000000,444.000000
1816,149,2.789489,50.000000,433.000000,172.000000
1816,141,3.292985,20.000000,177.000000,176.000000
1816,130,2.888555,200.000000,295.000000,213.000000
1816,143,1.741049,180.000000,261.000000,516.000000
1816,167,1.500000,145.000000,466.000000,454.000000
1816,145,1.870829,25.000000,72.000000,126.000000
1816,135,1.145644,210.000000,138.000000,141.000000
1816,153,1.551209,25.000000,375.000000,35.000000
1817,151,2.789489,70.000000,487.000000,133.000000
1817,118,2.789489,295.000000,54.000000,196.000000
1817,170,3.292985,25.000000,132.000000,239.000000
1817,144,2.069118,75.000000,395.000000,335.000000
1817,125,1.992172,230.000000,82.000000,419.000000
1817,143,1.211920,320.000000,208.000000,45.000000
1817,161,1.391941,320.000000,363.000000,290.000000
1817,166,1.992172,95.000000,468.000000,354.000000
1817,147,1.600781,80.000000,417.000000,59.000000
1818,159,2.789489,300.000000,58.000000,181.000000
1818,173,2.789489,220.000000,165.000000,513.000000
1818,160,3.292985,225.000000,315.000000,516.000000
1818,12,3.292985,210.000000,161.000000,350.000000
1818,154,3.292985,205.000000,492.000000,339.000000
1818,125,1.145644,20.000000,208.000000,453.000000
1818,167,3.292985,5.000000,291.000000,76.000000
1818,116,1.075291,125.000000,186.000000,372.000000
1818,133,1.075291,165.000000,83.000000,360.000000
1819,110,2.789489,10.000000,287.000000,44.000000
1819,164,2.789489,5.000000,357.000000,259.000000
1819,131,3.292985,145.000000,316.000000,418.000000
1819,127,3.072051,40.000000,114.000000,87.000000
1819,150,1.211920,45.000000,59.000000,282.000000
1819,154,1.334635,295.000000,236.000000,521.000000
1819,143,1.391941,325.000000,154.000000,71.000000
1819,123,1.785357,320.000000,361.000000,394.000000
1819,132,2.284458,275.000000,350.000000,252.000000
1820,111,2.789489,155.000000,372.000000,470.000000
1820,137,2.789489,145.000000,405.000000,255.000000
1820,139,2.481179,290.000000,357.000000,388.000000
1820,112,2.604083,30.000000,88.000000,111.000000
1820,162,2.384848,35.000000,167.000000,277.000000
1820,150,1.828592,200.000000,419.000000,173.000000
1820,125,1.741049,320.000000,203.000000,63.000000
1820,145,1.075291,175.000000,130.000000,444.000000
1820,120,1.391941,30.000000,161.000000,61.000000
1821,11,2.789489,5.000000,52.000000,127.000000
1821,16,2.789489,200.000000,258.000000,533.000000
1821,124,3.292985,160.000000,391.000000,385.000000
1821,134,2.106537,215.000000,112.000000,425.000000
1821,152,1.952562,205.000000,447.000000,304.000000
1821,162,1.211920,275.000000,149.000000,414.000000
1821,154,2.318405,355.000000,112.000000,183.000000
1821,161,2.284458,305.000000,162.000000,106.000000
1821,115,1.334635,200.000000,77.000000,251.000000
1822,121,2.789489,225.000000,208.000000,527.000000
1822,151,2.543374,270.000000,63.000000,237.000000
1822,128,2.721443,210.000000,458.000000,334.000000
1822,119,1.741049,220.000000,322.000000,242.000000
1822,148,1.075291,135.000000,483.000000,106.000000
1822,152,1.274755,275.000000,349.000000,457.000000
1822,150,1.551209,120.000000,370.000000,52.000000
1822,167,2.106537,170.000000,345.000000,510.000000
1822,163,2.663409,125.000000,244.000000,81.000000
1823,14,2.789489,5.000000,135.000000,342.000000
1823,159,2.789489,5.000000,339.000000,188.000000
1823,13,3.292985,5.000000,132.000000,403.000000
1823,140,3.292985,175.000000,308.000000,319.000000
1823,114,1.334635,70.000000,85.000000,145.000000
1823,148,1.870829,240.000000,54.000000,389.000000
1823,162,3.292985,185.000000,450.000000,197.000000
1823,143,1.391941,165.000000,347.000000,119.000000
1823,122,1.785357,355.000000,144.000000,48.000000
1824,146,2.789489,5.000000,266.000000,214.000000
1824,110,2.789489,245.000000,75.000000,419.000000
1824,168,3.292985,25.000000,308.000000,24.000000
1824,113,1.828592,155.000000,351.000000,497.000000
1824,126,1.075291,140.000000,415.000000,448.000000
1824,114,3.221025,55.000000,167.000000,49.000000
1824,152,1.391941,205.000000,203.000000,413.000000
1824,125,1.211920,275.000000,134.000000,479.000000
1824,135,1.600781,40.000000,468.000000,256.000000
1825,156,2.789489,5.000000,123.000000,222.000000
1825,111,2.789489,70.000000,454.000000,244.000000
1825,172,3.292985,5.000000,243.000000,56.000000
1825,141,2.031010,45.000000,437.000000,96.000000
1825,19,3.292985,10.000000,105.000000,76.000000
1825,126,1.211920,65.000000,341.000000,110.000000
1825,148,1.500000,170.000000,368.000000,268.000000
1825,154,2.250000,350.000000,55.000000,156.000000
1825,166,3.292985,210.000000,201.000000,503.000000
1826,158,2.789489,5.000000,341.000000,174.000000
1826,11,2.789489,5.000000,123.000000,349.000000
1826,129,3.292985,200.000000,229.000000,278.000000
1826,170,3.292985,135.000000,417.000000,408.000000
1826,130,1.145644,230.000000,320.000000,417.000000
1826,19,3.292985,5.000000,54.000000,375.000000
1826,114,1.648863,190.000000,387.000000,117.000000
1826,150,1.500000,350.000000,70.000000,269.000000
1826,116,1.075291,270.000000,218.000000,341.000000
1827,138,2.789489,5.000000,142.000000,328.000000
1827,121,1.103970,265.000000,300.000000,508.000000
1827,117,3.292985,55.000000,422.000000,65.000000
1827,160,3.292985,5.000000,56.000000,138.000000
1827,144,1.145644,70.000000,492.000000,279.000000
1827,130,1.145644,70.000000,110.000000,367.000000
1827,126,2.106537,260.000000,222.000000,141.000000
1827,162,1.500000,255.000000,305.000000,378.000000
1827,123,1.334635,300.000000,105.000000,101.000000
1828,17,2.789489,5.000000,271.000000,214.000000
1828,14,2.789489,170.000000,415.000000,183.000000
1828,171,3.292985,5.000000,129.000000,320.000000
1828,131,2.318405,55.000000,348.000000,357.000000
1828,12,3.292985,310.000000,368.000000,357.000000
1828,144,1.274755,130.000000,246.000000,474.000000
1828,19,3.292985,20.000000,87.000000,112.000000
1828,152,1.648863,75.000000,263.000000,8.000000
1828,145,1.334635,230.000000,53.000000,374.000000
1829,15,2.789489,5.000000,128.000000,442.000000
1829,146,2.789489,170.000000,192.000000,377.000000
1829,165,3.292985,95.000000,433.000000,310.000000
1829,139,1.952562,270.000000,69.000000,200.000000
1829,127,3.292985,50.000000,316.000000,130.000000
1829,12,2.284458,40.000000,215.000000,324.000000
1829,130,2.069118,40.000000,426.000000,84.000000
1829,148,2.143304,95.000000,313.000000,22.000000
1829,161,1.334635,225.000000,486.000000,315.000000
1830,136,2.789489,160.000000,329.000000,473.000000
1830,156,2.789489,260.000000,76.000000,280.000000
1830,157,2.573908,45.000000,404.000000,41.000000
1830,124,1.334635,110.000000,160.000000,309.000000
1830,112,2.284458,230.000000,418.000000,405.000000
1830,127,1.145644,115.000000,246.000000,290.000000
1830,144,1.075291,140.000000,303.000000,128.000000
1830,114,1.600781,225.000000,381.000000,486.000000
1830,167,2.318405,230.000000,305.000000,355.000000
1831,142,2.789489,180.000000,182.000000,381.000000
1831,158,2.789489,40.000000,385.000000,287.000000
1831,18,3.292985,5.000000,334.000000,164.000000
1831,128,2.543374,280.000000,211.000000,141.000000
1831,134,1.785357,135.000000,192.000000,116.000000
1831,112,2.250000,205.000000,297.000000,362.000000
1831,12,2.284458,175.000000,484.000000,273.000000
1831,126,1.145644,280.000000,458.000000,339.000000
1831,143,1.145644,145.000000,487.000000,134.000000
1832,138,2.789489,5.000000,328.000000,162.000000
1832,169,2.172268,275.000000,473.000000,284.000000
1832,13,3.292985,75.000000,264.000000,154.000000
1832,119,2.888555,350.000000,164.000000,32.000000
1832,134,2.481179,100.000000,461.000000,348.000000
1832,127,2.942151,40.000000,104.000000,145.000000
1832,19,3.292985,200.000000,264.000000,523.000000
1832,125,2.143304,25.000000,185.000000,308.000000
1832,153,1.211920,5.000000,375.000000,65.000000
1833,17,2.789489,205.000000,230.000000,534.000000
1833,155,2.789489,5.000000,93.000000,75.000000
1833,168,3.292985,90.000000,471.000000,268.000000
1833,140,3.292985,345.000000,270.000000,119.000000
1833,119,1.551209,320.000000,224.000000,60.000000
1833,112,2.573908,80.000000,384.000000,302.000000
1833,130,1.211920,10.000000,54.000000,343.000000
1833,154,1.075291,305.000000,247.000000,516.000000
1833,147,1.145644,350.000000,164.000000,373.000000
1834,15,2.789489,5.000000,176.000000,266.000000
1834,149,2.789489,165.000000,330.000000,482.000000
1834,172,3.292985,85.000000,133.000000,242.000000
1834,113,3.292985,145.000000,400.000000,165.000000
1834,140,2.069118,235.000000,381.000000,513.000000
1834,134,1.145644,25.000000,378.000000,33.000000
1834,144,1.500000,195.000000,446.000000,328.000000
1834,150,1.075291,345.000000,147.000000,341.000000
1834,133,1.334635,150.000000,220.000000,236.000000
1835,136,2.789489,5.000000,332.000000,196.000000
1835,118,2.543374,230.000000,113.000000,472.000000
1835,129,2.179449,275.000000,51.000000,230.000000
1835,141,2.633913,355.000000,298.000000,74.000000
1835,113,2.351861,95.000000,439.000000,360.000000
1835,119,1.828592,55.000000,241.000000,50.000000
1835,12,3.020761,310.000000,151.000000,486.000000
1835,162,1.500000,60.000000,280.000000,154.000000
1835,132,1.075291,100.000000,78.000000,262.000000
1836,142,2.789489,185.000000,170.000000,346.000000
1836,173,2.789489,80.000000,376.000000,354.000000
1836,117,2.750000,240.000000,193.000000,509.000000
1836,170,3.292985,5.000000,285.000000,161.000000
1836,141,2.604083,60.000000,449.000000,236.000000
1836,140,1.952562,315.000000,270.000000,88.000000
1836,127,1.075291,225.000000,112.000000,489.000000
1836,152,1.145644,305.000000,84.000000,99.000000
1836,120,1.145644,170.000000,485.000000,158.000000
1837,164,2.789489,5.000000,136.000000,298.000000
1837,171,2.789489,45.000000,429.000000,142.000000
1837,160,3.292985,5.000000,139.000000,97.000000
1837,170,3.292985,85.000000,389.000000,84.000000
1837,113,1.500000,225.000000,63.000000,345.000000
1837,112,2.250000,95.000000,426.000000,372.000000
1837,148,1.785357,275.000000,235.000000,101.000000
1837,115,1.785357,135.000000,206.000000,433.000000
1837,153,1.075291,205.000000,237.000000,517.000000
1838,137,2.789489,5.000000,107.000000,234.000000
1838,165,2.789489,5.000000,199.000000,62.000000
1838,131,3.292985,235.000000,373.000000,387.000000
1838,160,2.250000,360.000000,112.000000,110.000000
1838,141,1.500000,105.000000,460.000000,400.000000
1838,134,1.500000,5.000000,104.000000,393.000000
1838,114,2.031010,165.000000,332.000000,488.000000
1838,163,3.292985,5.000000,213.000000,14.000000
1838,147,1.145644,30.000000,279.000000,126.000000
1839,16,2.789489,5.000000,361.000000,237.000000
1839,157,2.789489,235.000000,166.000000,296.000000
1839,139,3.292985,35.000000,309.000000,274.000000
1839,131,1.446980,120.000000,258.000000,324.000000
1839,170,3.196678,320.000000,310.000000,219.000000
1839,119,1.145644,275.000000,454.000000,223.000000
1839,126,2.106537,230.000000,76.000000,371.000000
1839,122,1.870829,130.000000,220.000000,433.000000
1839,133,1.211920,300.000000,193.000000,504.000000
1840,151,2.789489,5.000000,188.000000,100.000000
1840,18,2.789489,5.000000,79.000000,214.000000
1840,124,3.292985,155.000000,405.000000,455.000000
1840,139,1.274755,135.000000,305.000000,53.000000
1840,160,2.994787,210.000000,453.000000,355.000000
1840,140,1.391941,95.000000,202.000000,276.000000
1840,19,3.292985,65.000000,99.000000,312.000000
1840,135,1.145644,155.000000,456.000000,403.000000
1840,132,1.274755,10.000000,245.000000,214.000000
1841,159,2.789489,250.000000,74.000000,331.000000
1841,169,2.789489,5.000000,195.000000,291.000000
1841,128,3.221025,340.000000,305.000000,149.000000
1841,124,1.334635,155.000000,305.000000,71.000000
1841,131,2.604083,305.000000,89.000000,439.000000
1841,113,1.446980,250.000000,332.000000,133.000000
1841,130,1.145644,250.000000,83.000000,165.000000
1841,166,3.292985,295.000000,286.000000,477.000000
1841,120,1.391941,265.000000,395.000000,452.000000
1842,110,2.789489,5.000000,106.000000,230.000000
1842,155,2.789489,360.000000,273.000000,52.000000
1842,13,3.292985,260.000000,179.000000,210.000000
1842,128,1.446980,10.000000,446.000000,175.000000
1842,139,1.741049,115.000000,139.000000,155.000000
1842,141,3.072051,140.000000,420.000000,427.000000
1842,144,1.145644,180.000000,100.000000,398.000000
1842,116,1.695582,205.000000,485.000000,418.000000
1842,115,1.828592,190.000000,193.000000,459.000000
1843,111,2.789489,135.000000,243.000000,376.000000
1843,149,2.789489,40.000000,399.000000,68.000000
1843,168,3.292985,295.000000,192.000000,507.000000
1843,13,3.292985,75.000000,295.000000,75.000000
1843,124,2.069118,55.000000,401.000000,361.000000
1843,170,3.292985,25.000000,99.000000,95.000000
1843,12,3.292985,195.000000,368.000000,362.000000
1843,123,1.446980,100.000000,231.000000,45.000000
1843,163,2.573908,300.000000,432.000000,306.000000
1844,11,2.789489,190.000000,281.000000,526.000000
1844,118,2.789489,85.000000,389.000000,286.000000
1844,172,3.292985,5.000000,90.000000,240.000000
1844,168,3.292985,40.000000,382.000000,82.000000
1844,128,3.292985,95.000000,328.000000,74.000000
1844,160,1.274755,215.000000,63.000000,277.000000
1844,127,1.211920,330.000000,352.000000,223.000000
1844,145,1.334635,55.000000,492.000000,241.000000
1844,122,1.211920,355.000000,401.000000,377.000000
1845,121,2.789489,65.000000,419.000000,97.000000
1845,173,1.286954,240.000000,436.000000,125.000000
1845,129,2.663409,335.000000,128.000000,71.000000
1845,172,1.145644,20.000000,460.000000,154.000000
1845,13,3.292985,10.000000,110.000000,423.000000
1845,131,1.075291,220.000000,87.000000,449.000000
1845,112,2.069118,230.000000,85.000000,284.000000
1845,161,1.334635,265.000000,63.000000,362.000000
1845,135,1.446980,240.000000,386.000000,503.000000
1846,14,2.789489,5.000000,123.000000,113.000000
1846,164,2.789489,5.000000,294.000000,185.000000
1846,117,3.292985,245.000000,147.000000,417.000000
1846,129,2.215006,235.000000,319.000000,183.000000
1846,168,2.633913,80.000000,492.000000,231.000000
1846,139,2.750000,165.000000,391.000000,497.000000
1846,134,1.446980,185.000000,108.000000,232.000000
1846,167,2.284458,305.000000,181.000000,105.000000
1846,166,3.292985,60.000000,82.000000,308.000000
1847,146,2.789489,55.000000,439.000000,214.000000
1847,137,1.286954,210.000000,483.000000,236.000000
1847,171,3.292985,35.000000,208.000000,305.000000
1847,117,3.292985,245.000000,121.000000,285.000000
1847,172,1.334635,325.000000,70.000000,89.000000
1847,124,1.648863,135.000000,328.000000,471.000000
1847,119,2.284458,220.000000,118.000000,438.000000
1847,143,1.828592,155.000000,393.000000,146.000000
1847,116,1.211920,245.000000,266.000000,295.000000
1848,156,2.789489,225.000000,126.000000,468.000000
1848,16,2.789489,5.000000,339.000000,292.000000
1848,165,3.292985,55.000000,430.000000,94.000000
1848,171,3.292985,5.000000,197.000000,51.000000
1848,129,3.020761,215.000000,261.000000,336.000000
1848,128,2.351861,140.000000,344.000000,449.000000
1848,140,1.600781,60.000000,431.000000,174.000000
1848,125,1.446980,110.000000,442.000000,421.000000
1848,123,1.648863,40.000000,80.000000,146.000000
1849,158,2.789489,180.000000,304.000000,508.000000
1849,151,2.789489,5.000000,56.000000,134.000000
1849,157,3.292985,175.000000,490.000000,420.000000
1849,165,3.292985,5.000000,213.000000,15.000000
1849,117,2.031010,70.000000,126.000000,250.000000
1849,13,3.292985,290.000000,164.000000,334.000000
1849,113,1.334635,20.000000,163.000000,46.000000
1849,154,1.075291,165.000000,132.000000,119.000000
1849,145,1.075291,245.000000,338.000000,528.000000
1850,138,2.789489,210.000000,199.000000,512.000000
1850,159,2.789489,120.000000,340.000000,239.000000
1850,18,2.994787,305.000000,173.000000,135.000000
1850,157,1.952562,265.000000,317.000000,404.000000
1850,171,2.778264,160.000000,367.000000,484.000000
1850,168,2.994787,165.000000,415.000000,148.000000
1850,141,2.351861,75.000000,481.000000,133.000000
1850,150,1.075291,95.000000,455.000000,409.000000
1850,161,1.145644,110.000000,373.000000,45.000000
1851,17,2.789489,5.000000,167.000000,341.000000
1851,110,2.789489,5.000000,70.000000,221.000000
1851,169,3.292985,290.000000,131.000000,183.000000
1851,18,3.292985,5.000000,173.000000,429.000000
1851,165,3.292985,70.000000,448.000000,213.000000
1851,172,3.172144,80.000000,132.000000,319.000000
1851,170,3.046514,110.000000,158.000000,66.000000
1851,162,3.292985,100.000000,412.000000,185.000000
1851,167,3.292985,180.000000,334.000000,341.000000
1852,15,2.789489,5.000000,349.000000,143.000000
1852,111,2.789489,200.000000,184.000000,453.000000
1852,155,2.573908,130.000000,483.000000,331.000000
1852,169,1.952562,250.000000,50.000000,301.000000
1852,157,2.318405,255.000000,132.000000,189.000000
1852,129,1.274755,295.000000,437.000000,273.000000
1852,160,1.274755,285.000000,135.000000,256.000000
1852,152,1.075291,145.000000,129.000000,194.000000
1852,143,1.952562,35.000000,263.000000,345.000000
1853,136,2.789489,250.000000,57.000000,432.000000
1853,11,2.789489,35.000000,409.000000,149.000000
1853,149,3.292985,235.000000,302.000000,494.000000
1853,155,2.284458,230.000000,257.000000,247.000000
1853,18,1.648863,100.000000,248.000000,12.000000
1853,117,1.912132,165.000000,471.000000,321.000000
1853,131,1.695582,120.000000,138.000000,172.000000
1853,148,1.912132,295.000000,132.000000,494.000000
1853,125,1.075291,320.000000,417.000000,128.000000
1854,142,2.789489,185.000000,174.000000,384.000000
1854,121,2.586020,55.000000,393.000000,80.000000
1854,118,1.334635,10.000000,177.000000,37.000000
1854,149,1.600781,105.000000,337.000000,48.000000
1854,169,3.292985,10.000000,139.000000,384.000000
1854,171,3.269174,340.000000,268.000000,483.000000
1854,139,1.446980,5.000000,74.000000,102.000000
1854,114,1.075291,285.000000,440.000000,400.000000
1854,154,1.211920,10.000000,66.000000,391.000000
1855,14,2.789489,5.000000,61.000000,326.000000
1855,173,2.789489,180.000000,329.000000,522.000000
1855,118,3.097378,235.000000,265.000000,407.000000
1855,155,2.778264,235.000000,126.000000,278.000000
1855,165,2.318405,80.000000,487.000000,271.000000
1855,124,1.274755,330.000000,111.000000,421.000000
1855,126,1.870829,50.000000,389.000000,370.000000
1855,150,1.075291,65.000000,439.000000,303.000000
1855,153,1.075291,175.000000,78.000000,297.000000
1856,146,2.789489,5.000000,277.000000,112.000000
1856,164,2.789489,160.000000,264.000000,435.000000
1856,173,3.292985,5.000000,57.000000,152.000000
1856,149,2.942151,185.000000,168.000000,348.000000
1856,157,1.075291,330.000000,256.000000,440.000000
1856,128,1.785357,75.000000,207.000000,36.000000
1856,19,1.551209,90.000000,260.000000,140.000000
1856,162,1.274755,295.000000,50.000000,136.000000
1856,147,2.449490,275.000000,346.000000,432.000000
1857,156,2.789489,30.000000,376.000000,275.000000
1857,137,2.789489,85.000000,306.000000,201.000000
1857,164,3.292985,5.000000,185.000000,46.000000
1857,118,1.695582,190.000000,112.000000,380.000000
1857,18,3.292985,5.000000,194.000000,448.000000
1857,13,3.292985,190.000000,214.000000,207.000000
1857,130,2.384848,330.000000,358.000000,184.000000
1857,152,1.274755,270.000000,154.000000,440.000000
1857,133,1.075291,250.000000,330.000000,288.000000
1858,158,2.789489,110.000000,487.000000,334.000000
1858,16,2.789489,170.000000,221.000000,424.000000
1858,137,3.292985,120.000000,425.000000,137.000000
1858,173,3.292985,120.000000,231.000000,101.000000
1858,169,2.778264,25.000000,400.000000,239.000000
1858,168,3.122499,190.000000,301.000000,533.000000
1858,144,1.600781,270.000000,59.000000,348.000000
1858,148,1.075291,50.000000,261.000000,365.000000
1858,132,1.391941,30.000000,65.000000,106.000000
1859,138,2.789489,5.000000,163.000000,233.000000
1859,151,2.500000,60.000000,137.000000,365.000000
1859,16,3.046514,270.000000,94.000000,232.000000
1859,164,3.292985,90.000000,465.000000,276.000000
1859,155,2.604083,300.000000,222.000000,141.000000
1859,172,3.292985,280.000000,289.000000,495.000000
1859,12,1.648863,260.000000,487.000000,385.000000
1859,114,1.334635,345.000000,163.000000,28.000000
1859,120,1.075291,290.000000,455.000000,258.000000
1860,17,2.789489,125.000000,348.000000,415.000000
1860,159,2.789489,5.000000,106.000000,134.000000
1860,151,1.870829,280.000000,338.000000,508.000000
1860,137,1.391941,90.000000,93.000000,185.000000
1860,149,3.292985,105.000000,440.000000,224.000000
1860,129,1.600781,30.000000,460.000000,264.000000
1860,127,2.106537,145.000000,470.000000,139.000000
1860,126,1.211920,5.000000,71.000000,377.000000
1860,115,1.334635,220.000000,176.000000,520.000000
1861,15,2.789489,60.000000,456.000000,88.000000
1861,110,2.789489,5.000000,146.000000,115.000000
1861,159,3.292985,130.000000,398.000000,400.000000
1861,16,3.292985,55.000000,368.000000,82.000000
1861,118,1.334635,140.000000,395.000000,300.000000
1861,117,1.145644,325.000000,129.000000,58.000000
1861,112,1.912132,25.000000,56.000000,155.000000
1861,19,1.741049,160.000000,141.000000,120.000000
1861,163,1.695582,85.000000,60.000000,321.000000
1862,136,2.789489,5.000000,74.000000,257.000000
1862,111,2.789489,5.000000,207.000000,29.000000
1862,110,3.292985,10.000000,89.000000,165.000000
1862,151,1.785357,55.000000,139.000000,66.000000
1862,173,1.274755,335.000000,82.000000,448.000000
1862,171,3.292985,290.000000,180.000000,515.000000
1862,134,3.292985,215.000000,436.000000,388.000000
1862,130,2.069118,265.000000,303.000000,493.000000
1862,122,1.334635,315.000000,383.000000,115.000000
1863,142,2.789489,225.000000,113.000000,413.000000
1863,11,2.789489,30.000000,387.000000,299.000000
1863,111,3.292985,180.000000,390.000000,241.000000
1863,159,1.648863,5.000000,434.000000,174.000000
1863,164,3.292985,265.000000,250.000000,474.000000
